Title: Primitive mantle composition from McDonough & Sun (1995),

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-QFM rhol rhos viscosity aH2O chisqr
19610.90 1616.71 16.009734 39.694923 -198767.140057 4.965364 19.509776 cpx Na0.06Ca0.65Fe''0.11Mg1.01Fe'''0.02Ti0.01Al0.28Si1.87O6 52.0138 0.501393 6.51419 0.771008 0 3.68444 18.7854 16.9069 0.822842 0 0 0
19317.60 1616.40 16.112460 39.952389 -200166.075054 4.998133 19.637691 cpx Na0.06Ca0.65Fe''0.11Mg1.01Fe'''0.02Ti0.01Al0.28Si1.87O6 51.9876 0.493876 6.53399 0.775243 0 3.69933 18.7965 16.9061 0.807373 0 0 0
19024.40 1616.10 16.037378 39.769043 -199361.329147 4.976004 19.549427 cpx Na0.06Ca0.65Fe''0.11Mg1.01Fe'''0.02Ti0.01Al0.28Si1.87O6 51.9832 0.492388 6.51639 0.777198 0 3.7083 18.8247 16.904 0.793747 0 0 0
18731.20 1615.80 15.957254 39.573119 -198492.927364 4.952311 19.454994 cpx Na0.05Ca0.65Fe''0.11Mg1.01Fe'''0.02Ti0.01Al0.27Si1.87O6 51.9792 0.490792 6.49801 0.779034 0 3.71726 18.8536 16.9024 0.779808 0 0 0
18437.90 1615.50 15.871618 39.363446 -197554.951162 4.926909 19.353818 cpx Na0.05Ca0.65Fe''0.11Mg1.01Fe'''0.02Ti0.01Al0.27Si1.87O6 51.9754 0.48908 6.47881 0.780744 0 3.72622 18.8832 16.901 0.765544 0 0 0
18144.70 1615.19 15.780214 39.139245 -196544.226697 4.899712 19.245556 cpx Na0.05Ca0.65Fe''0.11Mg1.01Fe'''0.02Ti0.01Al0.27Si1.87O6 51.9719 0.487255 6.4588 0.78232 0 3.7351 18.9134 16.9002 0.751 0 0 0
17851.60 1614.89 15.682172 38.898628 -195449.376002 4.870457 19.129194 cpx Na0.05Ca0.65Fe''0.11Mg1.01Fe'''0.02Ti0.01Al0.27Si1.87O6 51.9689 0.485282 6.43783 0.783749 0 3.74399 18.9445 16.8997 0.736094 0 0 0
17558.40 1614.59 15.576964 38.640152 -194264.002673 4.838977 19.004068 cpx Na0.05Ca0.65Fe''0.11Mg1.02Fe'''0.02Ti0.01Al0.27Si1.87O6 51.9662 0.48316 6.41587 0.785025 0 3.75283 18.9765 16.8995 0.720848 0 0 0
17265.20 1614.28 15.464158 38.362601 -192982.705764 4.805133 18.869618 cpx Na0.05Ca0.65Fe''0.11Mg1.02Fe'''0.02Ti0.01Al0.27Si1.87O6 51.9641 0.480889 6.39295 0.78614 0 3.76157 19.0092 16.8999 0.705302 0 0 0
16972.10 1613.98 15.342598 38.063371 -191590.459149 4.768570 18.724480 cpx Na0.05Ca0.65Fe''0.11Mg1.02Fe'''0.02Ti0.01Al0.27Si1.87O6 51.9625 0.478428 6.36885 0.787077 0 3.77027 19.0429 16.9006 0.68938 0 0 0
16679.00 1613.68 15.211570 37.740556 -190078.423605 4.729063 18.567758 cpx Na0.05Ca0.65Fe''0.11Mg1.02Fe'''0.02Ti0.01Al0.27Si1.87O6 51.9615 0.475773 6.34356 0.787824 0 3.77886 19.0776 16.9017 0.67311 0 0 0
16385.90 1613.38 15.070081 37.391686 -188433.984102 4.686302 18.398236 cpx Na0.05Ca0.65Fe''0.11Mg1.02Fe'''0.02Ti0.01Al0.27Si1.87O6 51.9613 0.472906 6.31699 0.788369 0 3.78734 19.1134 16.9033 0.65649 0 0 0
16092.80 1613.07 14.917318 37.014606 -186646.932039 4.640029 18.214891 cpx Na0.04Ca0.65Fe''0.11Mg1.03Fe'''0.02Ti0.01Al0.27Si1.87O6 51.9618 0.469822 6.2891 0.788701 0 3.79562 19.1499 16.9055 0.639558 0 0 0
15799.70 1612.77 14.751397 36.604901 -184693.077787 4.589662 18.015469 cpx Na0.04Ca0.65Fe''0.11Mg1.03Fe'''0.02Ti0.01Al0.26Si1.87O6 51.9632 0.466465 6.25963 0.788792 0 3.80377 19.1879 16.908 0.622228 0 0 0
15506.70 1612.47 14.571208 36.159679 -182558.400201 4.534852 17.798585 cpx Na0.04Ca0.65Fe''0.11Mg1.03Fe'''0.02Ti0.01Al0.26Si1.87O6 51.9657 0.462827 6.22852 0.788628 0 3.81171 19.2271 16.911 0.604548 0 0 0
15213.70 1612.16 14.375435 35.675542 -180226.301653 4.475182 17.562599 cpx Na0.04Ca0.65Fe''0.11Mg1.03Fe'''0.02Ti0.01Al0.26Si1.87O6 51.9692 0.458896 6.19568 0.788195 0 3.81937 19.2673 16.9148 0.586551 0 0 0
14920.70 1611.86 14.161376 35.146033 -177662.186629 4.409816 17.304256 cpx Na0.04Ca0.65Fe''0.11Mg1.03Fe'''0.02Ti0.01Al0.26Si1.87O6 51.9742 0.454602 6.16077 0.787453 0 3.82677 19.3092 16.9189 0.568156 0 0 0
14627.70 1611.56 13.927207 34.566496 -174842.966971 4.338179 17.021294 cpx Na0.04Ca0.65Fe''0.12Mg1.04Fe'''0.02Ti0.01Al0.26Si1.87O6 51.9806 0.449928 6.12364 0.78638 0 3.83384 19.3527 16.9235 0.549404 0 0 0
14334.70 1611.26 13.670406 33.930658 -171736.473644 4.259481 16.710621 cpx Na0.04Ca0.65Fe''0.12Mg1.04Fe'''0.02Ti0.01Al0.26Si1.87O6 51.9888 0.444831 6.08404 0.784946 0 3.84052 19.3978 16.9287 0.5303 0 0 0
14041.70 1610.95 13.388680 33.232706 -168313.525225 4.172999 16.369397 cpx Na0.04Ca0.65Fe''0.12Mg1.04Fe'''0.02Ti0.01Al0.26Si1.87O6 51.999 0.439291 6.04177 0.783123 0 3.8467 19.4445 16.9347 0.510893 0 0 0
13748.80 1610.65 13.077662 32.462035 -164518.257763 4.077374 15.992320 cpx Na0.03Ca0.65Fe''0.12Mg1.04Fe'''0.02Ti0.01Al0.25Si1.87O6 52.0115 0.433213 5.99626 0.78085 0 3.85239 19.4935 16.9412 0.491112 0 0 0
13455.90 1610.35 12.733994 31.610181 -160307.870142 3.971548 15.575244 cpx Na0.03Ca0.65Fe''0.12Mg1.05Fe'''0.02Ti0.01Al0.25Si1.87O6 52.0267 0.426561 5.94718 0.778088 0 3.85747 19.5447 16.9482 0.471007 0 0 0
13162.90 1610.05 12.353178 30.665974 -155624.908503 3.854110 15.112647 cpx Na0.03Ca0.65Fe''0.12Mg1.05Fe'''0.02Ti0.01Al0.25Si1.87O6 52.0451 0.419271 5.89398 0.77478 0 3.86185 19.5985 16.956 0.450586 0 0 0
12870.10 1609.74 11.931632 29.620406 -150423.258453 3.723926 14.600096 cpx Na0.03Ca0.65Fe''0.12Mg1.05Fe'''0.02Ti0.01Al0.25Si1.87O6 52.067 0.411313 5.83623 0.770881 0 3.86539 19.6547 16.9645 0.429939 0 0 0
12577.20 1609.44 11.461646 28.454553 -144604.383271 3.578585 14.028178 cpx Na0.03Ca0.65Fe''0.12Mg1.06Fe'''0.02Ti0.01Al0.24Si1.87O6 52.0933 0.40255 5.77284 0.766284 0 3.86805 19.7144 16.9735 0.408989 0 0 0
12284.30 1609.14 10.938080 27.155539 -138102.101029 3.416460 13.390540 cpx Na0.03Ca0.65Fe''0.12Mg1.06Fe'''0.02Ti0.01Al0.24Si1.87O6 52.1246 0.392938 5.70307 0.760921 0 3.86968 19.7778 16.9832 0.387827 0 0 0
11991.50 1608.84 10.354584 25.707595 -130834.520395 3.235547 12.679356 cpx Na0.03Ca0.65Fe''0.12Mg1.06Fe'''0.02Ti0.01Al0.24Si1.87O6 52.1618 0.382401 5.62585 0.7547 0 3.87016 19.8452 16.9934 0.366518 0 0 0
11698.70 1608.53 9.705595 24.096827 -122729.540669 3.034077 11.887739 cpx Na0.02Ca0.65Fe''0.12Mg1.07Fe'''0.02Ti0.01Al0.23Si1.87O6 52.2057 0.370897 5.54007 0.747533 0 3.86935 19.9171 17.0042 0.345167 0 0 0
11405.90 1608.23 8.981909 22.300566 -113668.297782 2.809146 11.004381 cpx Na0.02Ca0.65Fe''0.12Mg1.07Fe'''0.02Ti0.01Al0.23Si1.88O6 52.2578 0.35829 5.44387 0.739268 0 3.86721 19.9947 17.0152 0.323781 0 0 0
11113.10 1607.93 8.179172 20.307908 -103593.101604 2.559344 10.023830 cpx Na0.02Ca0.65Fe''0.12Mg1.07Fe'''0.02Ti0.01Al0.23Si1.88O6 52.3192 0.344564 5.33578 0.729805 0 3.86363 20.0784 17.0261 0.302519 0 0 0
10820.30 1607.63 7.293704 18.109728 -92454.387580 2.283468 8.941458 cpx Na0.02Ca0.66Fe''0.12Mg1.08Fe'''0.02Ti0.01Al0.22Si1.88O6 52.3913 0.329696 5.21404 0.719032 0 3.85861 20.169 17.0368 0.28152 0 0 0
10527.50 1607.32 6.327013 15.709717 -80268.113780 1.981925 7.758956 cpx Na0.02Ca0.66Fe''0.12Mg1.08Fe'''0.02Ti0.01Al0.21Si1.88O6 52.4751 0.31375 5.07726 0.706885 0 3.85217 20.2668 17.047 0.260987 0 0 0
10234.80 1607.02 5.279429 13.108822 -67035.052162 1.654752 6.476594 cpx Na0.02Ca0.66Fe''0.12Mg1.09Fe'''0.02Ti0.01Al0.21Si1.89O6 52.572 0.29673 4.92359 0.693253 0 3.8445 20.3731 17.0558 0.241028 0 0 0
9942.09 1606.72 4.161314 10.332706 -52883.621771 1.305116 5.106879 cpx Na0.02Ca0.66Fe''0.12Mg1.10Fe'''0.02Ti0.01Al0.20Si1.89O6 52.6822 0.278817 4.75256 0.678157 0 3.83577 20.4877 17.063 0.221858 0 0 0
9649.39 1606.42 2.986333 7.415297 -37984.667245 0.937223 3.666388 cpx Na0.01Ca0.66Fe''0.11Mg1.10Fe'''0.02Ti0.01Al0.19Si1.89O6 52.8056 0.260233 4.56446 0.661666 0 3.82625 20.6101 17.0681 0.203642 0 0 0
9356.70 1606.11 1.773620 4.404088 -22579.427909 0.557010 2.178433 cpx Na0.01Ca0.66Fe''0.11Mg1.11Fe'''0.02Ti0.01Al0.18Si1.90O6 52.9406 0.241295 4.36116 0.643959 0 3.81618 20.739 17.0712 0.186538 0 0 0
9064.04 1605.81 0.535558 1.329867 -6824.048126 0.168313 0.658084 cpx Na0.01Ca0.66Fe''0.11Mg1.12Fe'''0.02Ti0.01Al0.18Si1.90O6 53.086 0.222225 4.14452 0.62516 0 3.80578 20.8738 17.0719 0.170563 0 0 0

orthopyroxene_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp structure formula SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MgO CaO Na2O K2O P2O5 H2O
39887.50 1637.67 15.565485 39.546120 -186227.121549 4.819766 19.999120 opx Na0.02Ca0.07Fe''0.15Mg1.71Fe'''0.01Ti0.01Al0.07Si1.96O6 56.9407 0.350134 1.74307 0.216345 0 5.14958 33.3782 1.95192 0.270026 0 0 0
39593.00 1637.36 15.602245 39.642362 -186798.142806 4.831866 20.048778 opx Na0.02Ca0.07Fe''0.15Mg1.71Fe'''0.01Ti0.01Al0.07Si1.96O6 56.9256 0.350436 1.76196 0.218174 0 5.15403 33.3689 1.95223 0.268738 0 0 0
39298.60 1637.06 15.639871 39.740934 -187379.910324 4.844237 20.099563 opx Na0.02Ca0.07Fe''0.15Mg1.71Fe'''0.01Ti0.01Al0.07Si1.96O6 56.9102 0.350734 1.78118 0.220038 0 5.15849 33.3594 1.95253 0.267419 0 0 0
39004.20 1636.75 15.678186 39.841153 -187970.798551 4.856820 20.151234 opx Na0.02Ca0.07Fe''0.15Mg1.71Fe'''0.01Ti0.01Al0.07Si1.96O6 56.8946 0.351032 1.80072 0.22193 0 5.16299 33.3499 1.95274 0.26608 0 0 0
38709.80 1636.45 15.717428 39.943863 -188573.248615 4.869692 20.204113 opx Na0.02Ca0.07Fe''0.15Mg1.71Fe'''0.01Ti0.01Al0.07Si1.96O6 56.8787 0.351325 1.82062 0.223858 0 5.1675 33.3403 1.95296 0.26471 0 0 0
38415.40 1636.15 15.757513 40.048735 -189186.509384 4.882826 20.258086 opx Na0.02Ca0.07Fe''0.15Mg1.71Fe'''0.01Ti0.01Al0.07Si1.96O6 56.8626 0.351613 1.84087 0.225819 0 5.17204 33.3306 1.95312 0.263312 0 0 0
38121.10 1635.84 15.798344 40.155392 -189809.570281 4.896190 20.313015 opx Na0.02Ca0.07Fe''0.15Mg1.71Fe'''0.01Ti0.01Al0.08Si1.96O6 56.8463 0.351901 1.86144 0.227808 0 5.17661 33.3209 1.9532 0.261894 0 0 0
37826.80 1635.54 15.840179 40.264740 -190445.197526 4.909868 20.369254 opx Na0.02Ca0.07Fe''0.15Mg1.71Fe'''0.01Ti0.01Al0.08Si1.96O6 56.8297 0.352181 1.88239 0.229836 0 5.1812 33.311 1.95327 0.260441 0 0 0
37532.40 1635.23 15.882842 40.376086 -191091.742115 4.923801 20.426558 opx Na0.02Ca0.07Fe''0.15Mg1.71Fe'''0.01Ti0.01Al0.08Si1.96O6 56.8128 0.352458 1.90369 0.231894 0 5.18582 33.3011 1.95325 0.258965 0 0 0
37238.10 1634.93 15.926550 40.490231 -191751.368272 4.938060 20.485226 opx Na0.02Ca0.07Fe''0.15Mg1.71Fe'''0.01Ti0.01Al0.08Si1.96O6 56.7957 0.352726 1.92538 0.233992 0 5.19046 33.2911 1.95323 0.257452 0 0 0
36943.90 1634.62 15.971110 40.606430 -192422.159206 4.952582 20.544987 opx Na0.02Ca0.07Fe''0.15Mg1.71Fe'''0.01Ti0.01Al0.08Si1.96O6 56.7783 0.352991 1.94742 0.23612 0 5.19513 33.281 1.95312 0.255916 0 0 0
36649.60 1634.32 16.016810 40.725673 -193107.306649 4.967461 20.606237 opx Na0.02Ca0.07Fe''0.15Mg1.71Fe'''0.01Ti0.01Al0.08Si1.96O6 56.7606 0.353244 1.96987 0.23829 0 5.19983 33.2708 1.953 0.254342 0 0 0
36355.30 1634.01 16.063439 40.847171 -193804.648154 4.982626 20.668682 opx Na0.02Ca0.07Fe''0.15Mg1.71Fe'''0.01Ti0.01Al0.08Si1.96O6 56.7426 0.353492 1.9927 0.240493 0 5.20455 33.2606 1.95278 0.252741 0 0 0
36061.10 1633.71 16.111244 40.971797 -194516.729162 4.998158 20.732659 opx Na0.02Ca0.07Fe''0.15Mg1.71Fe'''0.01Ti0.01Al0.08Si1.96O6 56.7244 0.353727 2.01594 0.242737 0 5.2093 33.2502 1.95257 0.251101 0 0 0
35766.90 1633.41 16.160161 41.099272 -195243.072668 5.014037 20.798078 opx Na0.02Ca0.07Fe''0.15Mg1.71Fe'''0.01Ti0.01Al0.08Si1.95O6 56.7059 0.353952 2.03959 0.24502 0 5.21407 33.2398 1.9523 0.249425 0 0 0
35472.70 1633.10 16.210108 41.229259 -195982.915099 5.030233 20.864824 opx Na0.02Ca0.07Fe''0.15Mg1.71Fe'''0.01Ti0.01Al0.08Si1.95O6 56.687 0.354169 2.06363 0.247339 0 5.21888 33.2293 1.95194 0.247721 0 0 0
35178.50 1632.80 16.261214 41.362341 -196737.427152 5.046792 20.933084 opx Na0.02Ca0.07Fe''0.15Mg1.71Fe'''0.01Ti0.01Al0.08Si1.95O6 56.6679 0.354371 2.08813 0.249703 0 5.22371 33.2186 1.95156 0.245982 0 0 0
34884.30 1632.49 16.312533 41.495863 -197495.574154 5.063413 21.001621 opx Na0.02Ca0.07Fe''0.15Mg1.71Fe'''0.01Ti0.01Al0.09Si1.95O6 56.6485 0.354578 2.11314 0.252119 0 5.22858 33.2078 1.95102 0.244264 0 0 0
34590.20 1632.19 16.365193 41.632943 -198270.606315 5.080454 21.071905 opx Na0.02Ca0.07Fe''0.15Mg1.71Fe'''0.01Ti0.01Al0.09Si1.95O6 56.6287 0.354766 2.1386 0.254579 0 5.23346 33.1969 1.95046 0.242501 0 0 0
34296.10 1631.89 16.415812 41.764897 -199021.776595 5.096851 21.139585 opx Na0.02Ca0.07Fe''0.15Mg1.71Fe'''0.01Ti0.01Al0.09Si1.95O6 56.6084 0.355104 2.16513 0.257163 0 5.2383 33.1855 1.94943 0.24098 0 0 0
34001.90 1631.58 16.465498 41.894405 -199762.747602 5.112949 21.206074 opx Na0.02Ca0.07Fe''0.15Mg1.70Fe'''0.01Ti0.01Al0.09Si1.95O6 56.5877 0.355541 2.19255 0.259842 0 5.24312 33.1736 1.94801 0.239613 0 0 0
33707.80 1631.28 16.516520 42.027462 -200520.551007 5.129464 21.274307 opx Na0.02Ca0.07Fe''0.15Mg1.70Fe'''0.01Ti0.01Al0.09Si1.95O6 56.5666 0.355969 2.2205 0.262577 0 5.24795 33.1617 1.94654 0.238219 0 0 0
33413.80 1630.97 16.568767 42.163527 -201294.285719 5.146356 21.344118 opx Na0.02Ca0.07Fe''0.15Mg1.70Fe'''0.01Ti0.01Al0.09Si1.95O6 56.5451 0.356391 2.24895 0.265357 0 5.25282 33.1496 1.94495 0.236804 0 0 0
33119.70 1630.67 16.622498 42.303525 -202086.800269 5.163710 21.415865 opx Na0.02Ca0.07Fe''0.15Mg1.70Fe'''0.01Ti0.01Al0.09Si1.95O6 56.5233 0.356802 2.27798 0.268196 0 5.2577 33.1374 1.9433 0.23536 0 0 0
32825.60 1630.37 16.677673 42.447222 -202897.812117 5.181513 21.489487 opx Na0.02Ca0.07Fe''0.15Mg1.70Fe'''0.01Ti0.01Al0.09Si1.95O6 56.5011 0.357203 2.30757 0.27109 0 5.2626 33.125 1.94156 0.233889 0 0 0
32531.60 1630.06 16.734252 42.594380 -203727.024698 5.199748 21.564918 opx Na0.02Ca0.07Fe''0.15Mg1.70Fe'''0.01Ti0.01Al0.10Si1.95O6 56.4785 0.357594 2.33769 0.274033 0 5.26754 33.1125 1.93969 0.232396 0 0 0
32237.60 1629.76 16.792491 42.745923 -204577.241459 5.218500 21.642514 opx Na0.02Ca0.07Fe''0.15Mg1.70Fe'''0.01Ti0.01Al0.10Si1.95O6 56.4556 0.357972 2.36843 0.277039 0 5.2725 33.0999 1.93777 0.230873 0 0 0
31943.60 1629.45 16.852295 42.901340 -205447.738797 5.237736 21.722130 opx Na0.02Ca0.07Fe''0.15Mg1.70Fe'''0.01Ti0.01Al0.10Si1.95O6 56.4322 0.358337 2.39973 0.280097 0 5.27749 33.0871 1.93571 0.229325 0 0 0
31649.60 1629.15 16.913914 43.061539 -206341.214424 5.257537 21.804112 opx Na0.02Ca0.07Fe''0.15Mg1.70Fe'''0.01Ti0.01Al0.10Si1.95O6 56.4085 0.358685 2.43167 0.283221 0 5.2825 33.0741 1.93359 0.227747 0 0 0
31355.60 1628.85 16.977349 43.226386 -207257.914353 5.277901 21.888450 opx Na0.02Ca0.07Fe''0.15Mg1.70Fe'''0.01Ti0.01Al0.10Si1.94O6 56.3843 0.359017 2.46424 0.286406 0 5.28753 33.061 1.93137 0.226139 0 0 0
31061.70 1628.54 17.042577 43.395690 -208197.781021 5.298819 21.975103 opx Na0.02Ca0.07Fe''0.15Mg1.70Fe'''0.01Ti0.01Al0.10Si1.94O6 56.3597 0.359333 2.4974 0.289646 0 5.2926 33.0478 1.92901 0.224507 0 0 0
30767.80 1628.24 17.109898 43.570486 -209164.147760 5.320390 22.064483 opx Na0.01Ca0.07Fe''0.15Mg1.70Fe'''0.01Ti0.01Al0.10Si1.94O6 56.3347 0.359627 2.53125 0.292957 0 5.29769 33.0344 1.92659 0.222841 0 0 0
30473.90 1627.93 17.179237 43.750312 -210156.569901 5.342584 22.156469 opx Na0.01Ca0.07Fe''0.15Mg1.70Fe'''0.01Ti0.01Al0.10Si1.94O6 56.3092 0.359901 2.56573 0.296328 0 5.30282 33.0208 1.92403 0.221149 0 0 0
30180.00 1627.63 17.250893 43.936203 -211178.325668 5.365500 22.251472 opx Na0.01Ca0.07Fe''0.15Mg1.70Fe'''0.01Ti0.01Al0.11Si1.94O6 56.2833 0.36015 2.60093 0.299773 0 5.30797 33.007 1.9214 0.219423 0 0 0
29886.10 1627.33 17.324897 44.128106 -212230.085049 5.389145 22.349522 opx Na0.01Ca0.07Fe''0.15Mg1.70Fe'''0.01Ti0.01Al0.11Si1.94O6 56.2569 0.360372 2.63683 0.303287 0 5.31315 32.9931 1.91866 0.217665 0 0 0
29592.20 1627.02 17.401287 44.325979 -213312.581236 5.413529 22.450657 opx Na0.01Ca0.07Fe''0.15Mg1.70Fe'''0.01Ti0.01Al0.11Si1.94O6 56.2301 0.360569 2.67341 0.306865 0 5.31837 32.979 1.91578 0.215879 0 0 0
29298.40 1626.72 17.480372 44.530885 -214429.183564 5.438752 22.555298 opx Na0.01Ca0.07Fe''0.15Mg1.70Fe'''0.01Ti0.01Al0.11Si1.94O6 56.2028 0.360733 2.71074 0.310522 0 5.32361 32.9647 1.91282 0.214057 0 0 0
29004.50 1626.41 17.562170 44.742598 -215580.713637 5.464816 22.663449 opx Na0.01Ca0.07Fe''0.15Mg1.69Fe'''0.01Ti0.01Al0.11Si1.94O6 56.1751 0.360867 2.74879 0.314248 0 5.32891 32.9502 1.90972 0.212205 0 0 0
28710.70 1626.11 17.646994 44.962189 -216770.536713 5.491822 22.775535 opx Na0.01Ca0.07Fe''0.15Mg1.69Fe'''0.01Ti0.01Al0.11Si1.94O6 56.1468 0.360962 2.78763 0.318056 0 5.33422 32.9355 1.90655 0.210317 0 0 0
28416.90 1625.81 17.734960 45.189819 -218000.426758 5.519804 22.891696 opx Na0.01Ca0.07Fe''0.15Mg1.69Fe'''0.01Ti0.01Al0.11Si1.94O6 56.118 0.361017 2.82725 0.321943 0 5.33957 32.9206 1.90325 0.208394 0 0 0
28123.10 1625.50 17.826166 45.425598 -219271.888403 5.548791 23.012049 opx Na0.01Ca0.07Fe''0.15Mg1.69Fe'''0.01Ti0.01Al0.12Si1.94O6 56.0887 0.361033 2.86764 0.325903 0 5.34498 32.9055 1.89981 0.206441 0 0 0
27829.40 1625.20 17.921009 45.670820 -220589.398542 5.578911 23.137129 opx Na0.01Ca0.07Fe''0.15Mg1.69Fe'''0.01Ti0.01Al0.12Si1.93O6 56.0589 0.360999 2.90886 0.329952 0 5.35042 32.8901 1.89629 0.204448 0 0 0
27535.60 1624.90 18.019696 45.925878 -221955.909045 5.610227 23.267197 opx Na0.01Ca0.07Fe''0.15Mg1.69Fe'''0.01Ti0.01Al0.12Si1.93O6 56.0286 0.360916 2.95093 0.334087 0 5.3559 32.8745 1.89266 0.202418 0 0 0
27241.90 1624.59 18.122312 46.190841 -223372.691540 5.642761 23.402346 opx Na0.01Ca0.07Fe''0.15Mg1.69Fe'''0.01Ti0.01Al0.12Si1.93O6 55.9977 0.360781 2.9938 0.338301 0 5.36144 32.8588 1.88887 0.200356 0 0 0
26948.20 1624.29 18.229406 46.467401 -224846.213152 5.676691 23.543316 opx Na0.01Ca0.07Fe''0.15Mg1.69Fe'''0.01Ti0.01Al0.12Si1.93O6 55.9663 0.360584 3.03758 0.342611 0 5.36702 32.8427 1.885 0.198253 0 0 0
26654.50 1623.99 18.341192 46.755961 -226379.441258 5.712080 23.690371 opx Na0.01Ca0.07Fe''0.16Mg1.69Fe'''0.01Ti0.01Al0.13Si1.93O6 55.9343 0.360322 3.08225 0.347014 0 5.37266 32.8264 1.88102 0.196111 0 0 0
26360.80 1623.68 18.457907 47.056982 -227975.645025 5.749000 23.843804 opx Na0.01Ca0.07Fe''0.16Mg1.69Fe'''0.01Ti0.01Al0.13Si1.93O6 55.9017 0.359994 3.12778 0.351503 0 5.37837 32.8098 1.87688 0.193934 0 0 0
26067.20 1623.38 18.580141 47.372258 -229641.720731 5.787640 24.004405 opx Na0.01Ca0.07Fe''0.16Mg1.69Fe'''0.01Ti0.01Al0.13Si1.93O6 55.8686 0.359587 3.17427 0.356095 0 5.38414 32.7929 1.87266 0.191714 0 0 0
25773.50 1623.08 18.708303 47.702694 -231383.182047 5.828124 24.172692 opx Na0.01Ca0.07Fe''0.16Mg1.69Fe'''0.01Ti0.01Al0.13Si1.93O6 55.8349 0.359098 3.22172 0.360787 0 5.38997 32.7758 1.86832 0.189452 0 0 0
25479.90 1622.77 18.842663 48.048827 -233203.650397 5.870536 24.349002 opx Na0.01Ca0.07Fe''0.16Mg1.69Fe'''0.01Ti0.01Al0.13Si1.93O6 55.8006 0.358523 3.27007 0.365573 0 5.3959 32.7584 1.86384 0.187154 0 0 0
25186.30 1622.47 18.984072 48.413131 -235113.386645 5.915144 24.534464 opx Na0.01Ca0.07Fe''0.16Mg1.68Fe'''0.01Ti0.01Al0.14Si1.92O6 55.7656 0.357847 3.31945 0.370471 0 5.4019 32.7406 1.85927 0.18481 0 0 0
24892.70 1622.17 19.133022 48.796713 -237118.873674 5.962100 24.729700 opx Na0.01Ca0.07Fe''0.16Mg1.68Fe'''0.01Ti0.01Al0.14Si1.92O6 55.7301 0.357065 3.36983 0.375477 0 5.40799 32.7225 1.85459 0.182423 0 0 0
24599.10 1621.86 19.290067 49.200838 -239227.399518 6.011575 24.935417 opx Na0.01Ca0.07Fe''0.16Mg1.68Fe'''0.01Ti0.01Al0.14Si1.92O6 55.6939 0.356171 3.42119 0.380586 0 5.41421 32.7041 1.84976 0.179995 0 0 0
24305.60 1621.56 19.456222 49.628397 -241451.193545 6.063889 25.152953 opx Na0.01Ca0.07Fe''0.16Mg1.68Fe'''0.01Ti0.01Al0.14Si1.92O6 55.6572 0.355147 3.4736 0.385814 0 5.42053 32.6854 1.84486 0.177519 0 0 0
24012.00 1621.25 19.632211 50.080943 -243800.056493 6.119265 25.383223 opx Na0.01Ca0.07Fe''0.16Mg1.68Fe'''0.01Ti0.01Al0.14Si1.92O6 55.6198 0.35399 3.52704 0.391153 0 5.427 32.6662 1.83982 0.175001 0 0 0
23718.50 1620.95 19.819249 50.561878 -246288.678080 6.178086 25.627824 opx Na0.01Ca0.07Fe''0.16Mg1.68Fe'''0.01Ti0.01Al0.15Si1.92O6 55.5817 0.352678 3.58157 0.396617 0 5.4336 32.6467 1.83472 0.172432 0 0 0
23425.00 1620.65 20.018437 51.073867 -248931.293589 6.240692 25.888170 opx Na0.01Ca0.07Fe''0.16Mg1.68Fe'''0.01Ti0.01Al0.15Si1.92O6 55.543 0.351201 3.63717 0.402205 0 5.44036 32.6267 1.82952 0.169815 0 0 0
23131.50 1620.34 20.230983 51.619831 -251743.411641 6.307458 26.165808 opx Na0.01Ca0.07Fe''0.16Mg1.68Fe'''0.01Ti0.01Al0.15Si1.92O6 55.5037 0.349547 3.69382 0.407912 0 5.44734 32.6064 1.8242 0.167153 0 0 0
22838.00 1620.04 20.458837 52.205074 -254749.112455 6.378998 26.463297 opx Na0.01Ca0.07Fe''0.16Mg1.68Fe'''0.01Ti0.01Al0.15Si1.91O6 55.4637 0.347688 3.75161 0.413756 0 5.45452 32.5855 1.81883 0.164435 0 0 0
22544.60 1619.74 20.703638 52.833617 -257969.286870 6.455821 26.782738 opx Na0.01Ca0.07Fe''0.16Mg1.68Fe'''0.01Ti0.01Al0.16Si1.91O6 55.423 0.34561 3.81048 0.419732 0 5.46195 32.5641 1.81339 0.161665 0 0 0
22251.10 1619.44 20.967796 53.511622 -261434.416413 6.538679 27.127255 opx Na0.01Ca0.07Fe''0.16Mg1.67Fe'''0.01Ti0.01Al0.16Si1.91O6 55.3818 0.343287 3.87046 0.425848 0 5.46968 32.5422 1.80789 0.15884 0 0 0
21957.70 1619.13 21.253581 54.244711 -265173.318658 6.628276 27.499766 opx Na0.01Ca0.07Fe''0.16Mg1.67Fe'''0.01Ti0.01Al0.16Si1.91O6 55.3399 0.3407 3.93147 0.432094 0 5.47777 32.5198 1.80231 0.155964 0 0 0
